50,7038605
50,7600020
50,7947936
51,1409766613
51,1681056113
51,2102270110
52,21435306
52,23267004
52,27280895
53,39150378
53,52478968
53,63039852
54,29525971
54,29591756
54,32924165
55,19062783
55,20881838
55,27986522
56,79573199
56,90458478
56,99484052
57,125098587
57,141096009
57,154323796
58,8088577
58,8344772
58,8550943
59,1210394207
59,1368983558
59,1377832628
60,75696251
60,89705685
60,95136387
61,24080586
61,24639551
61,26932500
62,36303216
62,43110161
62,45243234
63,347206974
63,415650398
63,496235028
64,43944287
64,44344165
64,52409297
65,11033019
65,8626882
65,9688319
66,344193235
66,346140575
66,362977737
67,105958370
67,119815316
67,235257684
68,35417181
68,38725536
68,38895732
69,49292778
69,54117813
69,60917833
70,122633206
70,128726907
70,182778658
71,516680126
71,525518799
71,617374756
72,214004366
72,223912422
72,228350475
73,514509600
73,563458868
73,572872429
74,1545797372
74,1609376761
74,1659299597
75,151181562
75,155675224
75,188628204
76,690462545
76,696055037
76,717027966
77,69939531
77,74307921
77,84847062
78,211512817
78,215104775
78,248370511
79,111755919
79,117523147
79,133660756
80,256752967
80,280255183
80,280451707
81,3766504
81,3943347
81,4313903
82,1146391157
82,1150274576
82,1334587263
83,7128707
83,7159141
83,7441867
84,18557046
84,20575368
84,27289663
85,1322916844
85,1323572505
85,1649579296
86,19830452
86,23430412
86,29302560
87,338683393
87,398368106
87,486946724
88,41352892
88,44282896
88,46309302
89,26847237
89,37006522
89,40915599
90,9363096
90,9826776
90,9996768
91,110147824
91,123066521
91,125123186
92,1283819582
92,1897346034
92,2104841231
93,35523079
93,57862590
93,64341645
94,54740736
94,55037869
94,65924936
95,22176289
95,22768991
95,26336967
96,27596848
96,29531618
96,31546213
97,26125725
97,36102757
97,41449876
98,117413419
98,120548259
98,89035627
99,29540283
99,36420053
99,46013241
