50,21231204
51,400670829
52,2543695
53,2911480
54,92385426
55,6931507
56,457498781
57,18410363
58,5796614
59,20884377
60,82441126
61,5775090
62,72394361
63,47917602
64,15783667
65,364392252
66,20900057
67,6489432
68,81398073
69,38602005
70,2862779
71,61316237
72,1023960
73,4991399
74,48053337
75,84698600
76,437874416
77,97581837
78,399629215
79,747373823
80,2743050
81,194115360
82,1547212
83,23341090
84,214313591
85,18135857
86,7022848
87,17597631
88,8248575
89,248802081
90,661651541
91,126087890
92,484469978
93,124135603
94,103012060
95,233848524
96,374349302
97,141311059
98,35467827
99,1021463
