gameBC50,33394160
gameBC51,5534871778
gameBC52,1263910
gameBC53,3170443
gameBC54,26331521
gameBC55,11795348
gameBC56,1504589399
gameBC57,191552096
gameBC58,5875631
gameBC59,22604068
gameBC60,420111746
gameBC61,2346122
gameBC62,210076795
gameBC63,268083218
gameBC64,188800481
gameBC65,246453054
gameBC66,109679181
gameBC67,24159304
gameBC68,32304285
gameBC69,35825679
gameBC70,344868
gameBC71,21781779
gameBC72,602684
gameBC73,7749658
gameBC74,212354638
gameBC75,25740094
gameBC76,154448659
gameBC77,756884077
gameBC78,1174479264
gameBC79,422807031
gameBC80,1094506
gameBC81,934687970
gameBC82,2723153
gameBC83,18059568
gameBC84,414709718
gameBC85,20150961
gameBC86,20670890
gameBC87,5526844
gameBC88,4486084
gameBC89,792944337
gameBC90,755171693
gameBC91,380795967
gameBC92,162856618
gameBC93,131000885
gameBC94,402117363
gameBC95,3293720234
gameBC96,1700935701
gameBC97,80308982
gameBC98,40934591
gameBC99,131780
