50,119062103
51,97217069785
52,28350598769
53,642565241
54,33829851
55,239935550
56,14918664187
57,35399386618
58,12687698
59,223916779427
60,12838335757
61,3820661628
62,1579295144
63,18030050041
64,549053713
65,34657511
66,76002470935
67,916665021
68,23052940
69,45316520367
70,11721950232
71,12992673101
72,3615358899
73,8917237266
74,965791380828
75,13095230002
76,305207154
77,2999132958
78,376449214
79,1133504028
80,42951081857
81,1678606
82,3747131347
83,6786982
84,454908066
85,426187988140
86,1958395709
87,207336384488
88,13201627
89,98879410
90,18415075
91,424302035
92,74281719515
93,2885569605
94,62703249
95,23063360
96,18958768
97,493156489
98,111746886
99,13317317983
