2.0,908131
2.25,838853
2.5,646143
2.75,571267
3.0,1386044
3.25,675553
3.5,1284678
3.75,833803
4.0,1660209
4.25,3414721
4.5,2960389
4.75,1321344
5.0,3487523
5.25,2614093
5.5,5989133
5.75,6268256
6.0,12873999
6.25,6809742
6.5,8201320
6.75,7794178
7.0,10384137
7.25,14560276
7.5,13766225
7.75,16141085
8.0,51467865
8.25,27708150
8.5,41075811
8.75,55180065
9.0,58603787
9.25,75647266
9.5,93927249
9.75,112028751
10.0,106500461
10.25,159493981
10.5,59340883
10.75,166037536
11.0,271088527
11.25,193266430
11.5,143974375
11.75,207447297
12.0,320242249
12.25,327081962
12.5,639849300
12.75,386959101
13.0,1065804718
13.25,1256862334
13.5,886034104
13.75,1415248878
14.0,1312090364
14.25,1969435123
14.5,1948906939
14.75,1673128941
15.0,3614255442
15.25,3003601100
15.5,3850577407
15.75,4024368343
