gameFF50,20625353
gameFF51,6741070775
gameFF52,1524893
gameFF53,4340039
gameFF54,29427650
gameFF55,14690177
gameFF56,923528282
gameFF57,199113988
gameFF58,6784570
gameFF59,30345849
gameFF60,267272566
gameFF61,2815528
gameFF62,216382360
gameFF63,238415251
gameFF64,83070935
gameFF65,278031054
gameFF66,121098529
gameFF67,31238102
gameFF68,44154484
gameFF69,27884664
gameFF70,379052
gameFF71,29184949
gameFF72,204804
gameFF73,10459109
gameFF74,143673388
gameFF75,46927175
gameFF76,169262214
gameFF77,1028084411
gameFF78,1571089197
gameFF79,481380473
gameFF80,1301077
gameFF81,1068772987
gameFF82,1314841
gameFF83,24722916
gameFF84,968477483
gameFF85,9429958
gameFF86,17729602
gameFF87,5308909
gameFF88,5543542
gameFF89,1132652962
gameFF90,672111396
gameFF91,210803054
gameFF92,141946222
gameFF93,125793057
gameFF94,491672197
gameFF95,1936593319
gameFF96,1094870544
gameFF97,202945837
gameFF98,25070515
gameFF99,159848
