1,42184087
10,4987110
11,52420045
12,535553
13,36721153
14,4437916
15,1540835
16,11389664
17,14228000
18,725963
19,3400819
2,2845084
20,4963873
21,8213885
22,22108820
23,15241187
24,1130277
25,12611145
26,4782229
27,30574661
28,85576283
29,57025910
3,6932567
30,444009
31,1217108
32,19235545
33,5953620
34,25758940
35,5819293
36,9184221
37,6760096
38,439560
39,2541196
4,3631213
40,128151668
41,31770827
42,59277635
43,10486831
44,31465618
45,1458007
46,6231581
47,2005973
48,1714514
49,32564202
5,4391890
6,30877370
7,4537912
8,9888695
9,3227214
