game_scaleconfs_10a,159862579
game_scaleconfs_10b,21335653751
game_scaleconfs_10c,16502951
game_scaleconfs_10d,13461533449
game_scaleconfs_11a,4211141517
game_scaleconfs_11b,166307838
game_scaleconfs_11c,39424364
game_scaleconfs_11d,132806986
game_scaleconfs_12a,2314951701
game_scaleconfs_12b,122512906
game_scaleconfs_12c,750660545
game_scaleconfs_12d,246468583
game_scaleconfs_13a,52415101664
game_scaleconfs_13b,52359818831
game_scaleconfs_13c,27735832755
game_scaleconfs_13d,46127138394
game_scaleconfs_14a,509341002
game_scaleconfs_14b,3704359061
game_scaleconfs_14c,14110594006
game_scaleconfs_14d,954343460
game_scaleconfs_15a,8171904456
game_scaleconfs_15b,2742589051
game_scaleconfs_15c,110671278143
game_scaleconfs_15d,28747539872
game_scaleconfs_2a,1538767
game_scaleconfs_2b,1388746
game_scaleconfs_2c,397273
game_scaleconfs_2d,556651
game_scaleconfs_3a,7060382
game_scaleconfs_3b,379027
game_scaleconfs_3c,1471428
game_scaleconfs_3d,9243399
game_scaleconfs_4a,1575594
game_scaleconfs_4b,5985281
game_scaleconfs_4c,5014199
game_scaleconfs_4d,2021750
game_scaleconfs_5a,40933112
game_scaleconfs_5b,6594136
game_scaleconfs_5c,39324819
game_scaleconfs_5d,58943663
game_scaleconfs_6a,2313144460
game_scaleconfs_6b,4781770
game_scaleconfs_6c,108269876
game_scaleconfs_6d,367556633
game_scaleconfs_7a,6290602
game_scaleconfs_7b,12900254
game_scaleconfs_7c,95555641
game_scaleconfs_7d,12794230
game_scaleconfs_8a,829831568
game_scaleconfs_8b,57502281
game_scaleconfs_8c,245097347
game_scaleconfs_8d,704068482
game_scaleconfs_9a,35776256
game_scaleconfs_9b,550539582
game_scaleconfs_9c,349665805
game_scaleconfs_9d,11438998661
