gameBC50,18190221
gameBC51,226062992
gameBC52,4720605
gameBC53,2239099
gameBC54,42475711
gameBC55,2267671
gameBC56,150383545
gameBC57,8809102
gameBC58,2548795
gameBC59,9756374
gameBC60,100495757
gameBC61,1956829
gameBC62,70001232
gameBC63,18738191
gameBC64,9370938
gameBC65,147457652
gameBC66,29552506
gameBC67,2356382
gameBC68,49132972
gameBC69,23706490
gameBC70,1677274
gameBC71,33586536
gameBC72,1029900
gameBC73,2776045
gameBC74,38171941
gameBC75,144863529
gameBC76,200122777
gameBC77,33452077
gameBC78,162242058
gameBC79,277494016
gameBC80,1721193
gameBC81,86305309
gameBC82,1291734
gameBC83,8148944
gameBC84,97070991
gameBC85,13213863
gameBC86,3049891
gameBC87,15553896
gameBC88,5100616
gameBC89,109930614
gameBC90,198275098
gameBC91,63571444
gameBC92,185191828
gameBC93,68415251
gameBC94,47259733
gameBC95,147850877
gameBC96,127219330
gameBC97,88880478
gameBC98,13931825
gameBC99,1589217
gameFC50,23543624
gameFC51,242582733
gameFC52,3551125
gameFC53,2306142
gameFC54,38720262
gameFC55,2437323
gameFC56,218977579
gameFC57,9700516
gameFC58,2071563
gameFC59,10876678
gameFC60,81451570
gameFC61,2634761
gameFC62,72651889
gameFC63,20373617
gameFC64,10619033
gameFC65,108615346
gameFC66,17201000
gameFC67,3089465
gameFC68,47343873
gameFC69,21999191
gameFC70,1522211
gameFC71,34027257
gameFC72,1062632
gameFC73,2798627
gameFC74,34728755
gameFC75,111694324
gameFC76,115857894
gameFC77,46613324
gameFC78,163434219
gameFC79,347667372
gameFC80,1488195
gameFC81,91596126
gameFC82,1288182
gameFC83,8341563
gameFC84,76560973
gameFC85,18023556
gameFC86,3373066
gameFC87,15651065
gameFC88,4537136
gameFC89,116645991
gameFC90,307621364
gameFC91,60534140
gameFC92,253201126
gameFC93,51169548
gameFC94,44285346
gameFC95,134907528
gameFC96,179250339
gameFC97,76243011
gameFC98,18976075
gameFC99,1509741
gameFF50,27352242
gameFF51,252569604
gameFF52,5091100
gameFF53,2452338
gameFF54,50076122
gameFF55,2392096
gameFF56,179491353
gameFF57,8624308
gameFF58,2841239
gameFF59,11055319
gameFF60,89272926
gameFF61,2274534
gameFF62,104311637
gameFF63,14782203
gameFF64,9171215
gameFF65,147531253
gameFF66,21553080
gameFF67,2411490
gameFF68,45584058
gameFF69,23060934
gameFF70,1658059
gameFF71,33779823
gameFF72,928415
gameFF73,2757175
gameFF74,38538977
gameFF75,162742793
gameFF76,207657433
gameFF77,31827189
gameFF78,107411482
gameFF79,376175531
gameFF80,1626687
gameFF81,91450148
gameFF82,1213789
gameFF83,7714438
gameFF84,63514230
gameFF85,16070201
gameFF86,2218236
gameFF87,16672290
gameFF88,4285684
gameFF89,84620687
gameFF90,200508908
gameFF91,49261870
gameFF92,236815799
gameFF93,48460934
gameFF94,41877871
gameFF95,133437789
gameFF96,181532597
gameFF97,92878195
gameFF98,19038202
gameFF99,1677589
