100,907462
50,5555446
51,847728
52,467210
53,78085178
54,8113332
55,38366669
56,4392006
57,10561771
58,1974244
59,1303097844
60,27590847
61,9100161
62,3413650
63,4236628
64,38737752
65,6819245
66,46058471
67,2111868
68,432305499
69,6249069
70,114124011
71,37068749
72,27791945
73,322364166
74,456048
75,364212073
76,13867864
77,114247617
78,31576142
79,110139
80,68640796
81,1165498383
82,3058480564
83,218665958
84,60123961
85,12978553
86,3072441
87,5442839
88,272206666
89,4370409692
90,4743309
91,112235030
92,171187
93,111187869
94,9267404
95,5224426359
96,1154851569
97,9385594851
98,11136346
99,843133
