gameBC50,348325120
gameBC51,243064470802
gameBC52,26970265102
gameBC53,502074413
gameBC54,38425442
gameBC55,184955292
gameBC56,31165133921
gameBC57,56606307308
gameBC58,31474779
gameBC59,303775548530
gameBC60,34052959324
gameBC61,3887007035
gameBC62,2169903743
gameBC63,61841650548
gameBC64,1102557455
gameBC65,34789002
gameBC66,116815756174
gameBC67,1980427041
gameBC68,21883767
gameBC69,15834503517
gameBC70,41025287525
gameBC71,19061522622
gameBC72,6250197059
gameBC73,11793970121
gameBC74,540059831784
gameBC75,26359334532
gameBC76,318873597
gameBC77,5719090787
gameBC78,882543760
gameBC79,932308340
gameBC80,59966854473
gameBC81,2881816
gameBC82,10872209840
gameBC83,2844536
gameBC84,1177848026
gameBC85,237012350827
gameBC86,10890274595
gameBC87,248440194468
gameBC88,18995572
gameBC89,110807620
gameBC90,12823447
gameBC91,428532466
gameBC92,80229288468
gameBC93,13643135147
gameBC94,351840424
gameBC95,60768200
gameBC96,19656194
gameBC97,999327261
gameBC98,167912919
gameBC99,10818119634
