gameFF50,7703293
gameFF51,1746110971
gameFF52,32126262
gameFF53,43755925
gameFF54,33331790
gameFF55,31150904
gameFF56,116896512
gameFF57,173991535
gameFF58,9884611
gameFF59,1421442870
gameFF60,115018686
gameFF61,24013111
gameFF62,43888945
gameFF63,344445947
gameFF64,44017071
gameFF65,10183228
gameFF66,392218280
gameFF67,132952884
gameFF68,39186984
gameFF69,60264474
gameFF70,166990148
gameFF71,503285966
gameFF72,228659715
gameFF73,556166015
gameFF74,1794331031
gameFF75,198964628
gameFF76,684369753
gameFF77,71076729
gameFF78,212529596
gameFF79,120070511
gameFF80,338560248
gameFF81,4526276
gameFF82,1203389389
gameFF83,7303298
gameFF84,34790743
gameFF85,1650940376
gameFF86,24540262
gameFF87,341454179
gameFF88,43820657
gameFF89,36834102
gameFF90,10066100
gameFF91,123060220
gameFF92,2150255732
gameFF93,47806055
gameFF94,65643332
gameFF95,23598589
gameFF96,28380265
gameFF97,36323015
gameFF98,116075610
gameFF99,44979590
