50,286798435
51,225299485875
52,22474617735
53,566801655
54,68729348
55,236751383
56,29841457539
57,49699683626
58,32018961
59,144817733866
60,40076505297
61,3880208356
62,1774452401
63,26771045107
64,1338914388
65,36174978
66,138054152408
67,2533800982
68,19144029
69,31474055701
70,57367689444
71,18637349246
72,7225737730
73,11342789506
74,1183660323575
75,56593363248
76,284319930
77,4028567190
78,5153439005
79,1420962235
80,63181143115
81,1949025
82,6887753408
83,8469357
84,1637140892
85,195085478197
86,14077930812
87,134057225051
88,26829913
89,103923749
90,12789298
91,246895182
92,151765591702
93,6541047286
94,217816292
95,105000586
96,15231305
97,1231751290
98,115014399
99,20574398928
