1,102739156
10,73555045
11,9539325
12,58363
13,902337584
14,810357
15,126578
16,14017646
17,52883173
18,98504
19,705735
2,34757075
20,126140462
21,4638123419
22,757159170
23,44266944
24,92152
25,35743625
26,447588421
27,1975317353
28,758791678
29,31788265
3,20984833
30,38234
31,5076179
32,344435119
33,14608999
34,355858950
35,177590408
36,11783983
37,14531012
38,48203
39,411393
4,781382
40,3455239567
41,146755839
42,579353916
43,17532214
44,18212190
45,18459518
46,3644325
47,12693184
48,140092
49,4356742
5,212067632
6,28637692
7,987182
8,37587695
9,433634
