gameBC75,6401780
gameBC76,3864192
gameBC77,86550929
gameBC78,107155236
gameBC79,4509239847
gameBC80,6161671
gameBC81,78120125
gameBC82,16618907
gameBC83,113380570
gameBC84,10589502699
gameBC85,43778144
gameBC86,685887271
gameBC87,34406910
gameBC88,32899025907
gameBC89,4118700
gameBC90,536812352
gameBC91,200339785
gameBC92,30084768
gameBC93,7912447
gameBC94,3838006
gameBC95,157301434
gameBC96,643901802
gameBC97,336015804
gameBC98,100300047
gameBC99,2577030
gameFC75,12414287
gameFC76,1473580
gameFC77,95635858
gameFC78,27659846
gameFC79,11113260463
gameFC80,2389334
gameFC81,53333568
gameFC82,34231922
gameFC83,46356193
gameFC84,14199969003
gameFC85,40438342
gameFC86,235707311
gameFC87,26189713
gameFC88,43569627861
gameFC89,2169666
gameFC90,587238358
gameFC91,226581684
gameFC92,44712953
gameFC93,4110681
gameFC94,3497947
gameFC95,98501627
gameFC96,998044333
gameFC97,968875396
gameFC98,106172813
gameFC99,7150254
gameFF75,10461920
gameFF76,1645456
gameFF77,151889355
gameFF78,93506841
gameFF79,9156661403
gameFF80,3138202
gameFF81,67706195
gameFF82,35996848
gameFF83,77269113
gameFF84,2569212180
gameFF85,37501556
gameFF86,529985834
gameFF87,35366067
gameFF88,36190559834
gameFF89,2397794
gameFF90,608098586
gameFF91,217436135
gameFF92,38692744
gameFF93,7449603
gameFF94,832148
gameFF95,189014160
gameFF96,939780959
gameFF97,304927183
gameFF98,134487777
gameFF99,4586344
