game_scaleconfs_10a,55710620
game_scaleconfs_10b,61663194
game_scaleconfs_10c,1099092828
game_scaleconfs_10d,2487853868
game_scaleconfs_11a,898441134
game_scaleconfs_11b,1392756586
game_scaleconfs_11c,104888525
game_scaleconfs_11d,615372947
game_scaleconfs_12a,937332879
game_scaleconfs_12b,8676723646
game_scaleconfs_12c,133457578
game_scaleconfs_12d,908922286
game_scaleconfs_2a,275177
game_scaleconfs_2b,829657
game_scaleconfs_2c,3867201
game_scaleconfs_2d,4241225
game_scaleconfs_3a,2386703
game_scaleconfs_3b,457430
game_scaleconfs_3c,39432737
game_scaleconfs_3d,16165948
game_scaleconfs_4a,2767069
game_scaleconfs_4b,582574
game_scaleconfs_4c,127209
game_scaleconfs_4d,5667721
game_scaleconfs_5a,1736374
game_scaleconfs_5b,7362330
game_scaleconfs_5c,540294
game_scaleconfs_5d,21272306
game_scaleconfs_6a,29038599
game_scaleconfs_6b,13142576
game_scaleconfs_6c,196816380
game_scaleconfs_6d,40041748
game_scaleconfs_7a,103279683
game_scaleconfs_7b,18046287
game_scaleconfs_7c,3185794
game_scaleconfs_7d,12327330
game_scaleconfs_8a,44537529
game_scaleconfs_8b,67469418
game_scaleconfs_8c,96416723
game_scaleconfs_8d,55466759
game_scaleconfs_9a,224247345
game_scaleconfs_9b,92613741
game_scaleconfs_9c,27102404
game_scaleconfs_9d,120446067
