gameBC50,135362033
gameBC51,37114927305
gameBC52,3409047
gameBC53,7283814
gameBC54,1670262453
gameBC55,78635768
gameBC56,17153985334
gameBC57,62038888
gameBC58,45695908
gameBC59,73307484
gameBC60,1671550569
gameBC61,44284777
gameBC62,810413904
gameBC63,673405897
gameBC64,64221201
gameBC65,13227069691
gameBC66,98544214
gameBC67,55949771
gameBC68,398622708
gameBC69,87268526
gameBC70,408592
gameBC71,281020599
gameBC72,951768
gameBC73,15412638
gameBC74,73971327
gameBC75,9798386
gameBC76,10732162612
gameBC77,413371941
gameBC78,6407769293
gameBC79,5470554660
gameBC80,5999003
gameBC81,1063593036
gameBC82,3203672
gameBC83,47147434
gameBC84,1218575473
gameBC85,3488327
gameBC86,25523141
gameBC87,17559120
gameBC88,4609721
gameBC89,594837855
gameBC90,5863378422
gameBC91,78077081
gameBC92,790793478
gameBC93,72808510
gameBC94,222219913
gameBC95,103348175
gameBC96,438409169
gameBC97,14583179
gameBC98,16186327
gameBC99,43466
gameFC50,200692363
gameFC51,93954150841
gameFC52,4484061
gameFC53,10992585
gameFC54,3785109453
gameFC55,81195372
gameFC56,15885110636
gameFC57,106939326
gameFC58,46996476
gameFC59,66098965
gameFC60,1037370520
gameFC61,47343002
gameFC62,385736614
gameFC63,600720464
gameFC64,24852818
gameFC65,9002500550
gameFC66,30259984
gameFC67,35210879
gameFC68,97369306
gameFC69,33332137
gameFC70,1019247
gameFC71,243616234
gameFC72,1111766
gameFC73,8567746
gameFC74,28256644
gameFC75,1396665
gameFC76,3511128935
gameFC77,91683859
gameFC78,2141834396
gameFC79,1281847449
gameFC80,3367123
gameFC81,241019711
gameFC82,1286789
gameFC83,19583566
gameFC84,279733505
gameFC85,4912336
gameFC86,14018757
gameFC87,2353829
gameFC88,1272726
gameFC89,78647224
gameFC90,1296344020
gameFC91,8449923
gameFC92,60059893
gameFC93,8330845
gameFC94,47843447
gameFC95,4871075
gameFC96,16973221
gameFC97,3288376
gameFC98,5675021
gameFC99,45707
gameFF50,30411701
gameFF51,2079058824
gameFF52,1899092
gameFF53,8634299
gameFF54,39927860
gameFF55,51745846
gameFF56,78389071
gameFF57,31689397
gameFF58,32055879
gameFF59,14083391
gameFF60,5963575
gameFF61,29680534
gameFF62,29427663
gameFF63,127371121
gameFF64,6433852
gameFF65,118757190
gameFF66,10763784
gameFF67,32088827
gameFF68,8207970
gameFF69,5009418
gameFF70,259005
gameFF71,9179291
gameFF72,184988
gameFF73,4683395
gameFF74,2693721
gameFF75,266035
gameFF76,50078993
gameFF77,12918694
gameFF78,61057056
gameFF79,9959440
gameFF80,3611490
gameFF81,12008958
gameFF82,1714712
gameFF83,17773642
gameFF84,15673699
gameFF85,463345
gameFF86,11490767
gameFF87,748539
gameFF88,770723
gameFF89,10615619
gameFF90,39175930
gameFF91,1540775
gameFF92,2786512
gameFF93,3993160
gameFF94,36186725
gameFF95,1118923
gameFF96,7881691
gameFF97,1340903
gameFF98,5233279
gameFF99,47058
