75,13081346
75,8749594
75,9949773
76,15563494
76,2398088
76,2635796
77,3541629
77,405296373
77,41874673
78,4390407
78,5757637
78,8034525
79,2060632342
79,449668113
79,8852689
80,1558081
80,1648796
80,8047928
81,10679485
81,4086604
81,55173785
82,250134144
82,34859870
82,4922873
83,20551083
83,3843014
83,5239650
84,1581046127
84,6448723287
84,9323791
85,2407621
85,5075966
85,59541353
86,15757900
86,512167913
86,888030
87,36357776
87,761840
87,9379577
88,268164421
88,3716447899
88,4544396
89,1022643
89,1154438
89,6146348
90,113695378
90,1868045372
90,3247559
91,12242193
91,5304950
91,88866532
92,1082764
92,3466578
92,36120174
93,2297639
93,2978349
93,8265873
94,2665769
94,344471
94,585206
95,1150963
95,459330
95,49105720
96,2859024
96,41099374
96,4945049
97,2870521
97,34191884
97,4550393
98,4499536
98,4967171
98,7015807
99,1303336
99,610348
99,640838
