gameFF50,7496343
gameFF51,8548099605
gameFF52,78289564
gameFF53,37731816
gameFF54,24551359
gameFF55,20287605
gameFF56,169433955
gameFF57,145716431
gameFF58,11866492
gameFF59,3537363591
gameFF60,249232849
gameFF61,37687453
gameFF62,38244669
gameFF63,148726587
gameFF64,15851459
gameFF65,14222566
gameFF66,397333178
gameFF67,19344577
gameFF68,10507632
gameFF69,65891106
gameFF70,52729283
gameFF71,101414875
gameFF72,35125876
gameFF73,279916575
gameFF74,1856841595
gameFF75,14954998
gameFF76,11531454
gameFF77,16272587
gameFF78,7737095
gameFF79,22606683
gameFF80,91435203
gameFF81,801668
gameFF82,135557473
gameFF83,1236228
gameFF84,6327295
gameFF85,96794762
gameFF86,2988049
gameFF87,53334138
gameFF88,1216428
gameFF89,2573291
gameFF90,1928055
gameFF91,5165995
gameFF92,80156050
gameFF93,2442923
gameFF94,2008729
gameFF95,988843
gameFF96,1657597
gameFF97,1957893
gameFF98,3694041
gameFF99,3347710
