50,16051777
51,2699311393
52,4750665
53,11729944
54,27381117
55,17821827
56,8367160
57,172178511
58,15681837
59,965944
60,97159846
61,2013982
62,159211990
63,14853610
64,2381088
65,4893444
66,102953170
67,5434409
68,654971
69,649209
70,6107993
71,45060216
72,124965
73,13510546
74,833234
75,28053668
76,2147049
77,10206745
78,11624552
79,1231761
80,1705424
81,6073124
82,376114
83,1787892
84,5011102
85,204405
86,2788703
87,128320
88,364502
89,4279299
90,2772888
91,1195567
92,530294
93,882986
94,8239710
95,3869381
96,2551233
97,550485
98,826328
99,31321
