game_scaleconfs_10a,1732916
game_scaleconfs_10b,173131
game_scaleconfs_10c,24966588
game_scaleconfs_10d,8855357
game_scaleconfs_11a,983206
game_scaleconfs_11b,5157833
game_scaleconfs_11c,1068310
game_scaleconfs_11d,1100563
game_scaleconfs_12a,17471271
game_scaleconfs_12b,32970613
game_scaleconfs_12c,395150
game_scaleconfs_12d,11520873
game_scaleconfs_2a,1051915
game_scaleconfs_2b,763792
game_scaleconfs_2c,6454017
game_scaleconfs_2d,331482
game_scaleconfs_3a,27635000
game_scaleconfs_3b,1449729
game_scaleconfs_3c,35882719
game_scaleconfs_3d,1149999
game_scaleconfs_4a,2710392
game_scaleconfs_4b,301994
game_scaleconfs_4c,46639
game_scaleconfs_4d,2351252
game_scaleconfs_5a,2158940
game_scaleconfs_5b,14131433
game_scaleconfs_5c,568118
game_scaleconfs_5d,84493944
game_scaleconfs_6a,334139
game_scaleconfs_6b,7231565
game_scaleconfs_6c,1421352
game_scaleconfs_6d,528273
game_scaleconfs_7a,5170249
game_scaleconfs_7b,1096512
game_scaleconfs_7c,223178
game_scaleconfs_7d,623379
game_scaleconfs_8a,18065741
game_scaleconfs_8b,525079
game_scaleconfs_8c,409005
game_scaleconfs_8d,10061508
game_scaleconfs_9a,23884323
game_scaleconfs_9b,807609
game_scaleconfs_9c,162309
game_scaleconfs_9d,3900308
