game_scaleconfs_10a,204418578
game_scaleconfs_10b,10469885
game_scaleconfs_10c,1253036232
game_scaleconfs_10d,78559265
game_scaleconfs_11a,76917888
game_scaleconfs_11b,1055452837
game_scaleconfs_11c,57274867
game_scaleconfs_11d,87216235
game_scaleconfs_12a,3368892219
game_scaleconfs_12b,6525556889
game_scaleconfs_12c,32864634
game_scaleconfs_12d,2224366375
game_scaleconfs_2a,1573788
game_scaleconfs_2b,2325468
game_scaleconfs_2c,8002301
game_scaleconfs_2d,493537
game_scaleconfs_3a,29143848
game_scaleconfs_3b,1695825
game_scaleconfs_3c,36545318
game_scaleconfs_3d,1472726
game_scaleconfs_4a,6431603
game_scaleconfs_4b,2338128
game_scaleconfs_4c,225128
game_scaleconfs_4d,6151446
game_scaleconfs_5a,7058170
game_scaleconfs_5b,84048738
game_scaleconfs_5c,1787185
game_scaleconfs_5d,251057677
game_scaleconfs_6a,7081844
game_scaleconfs_6b,32570335
game_scaleconfs_6c,7962399
game_scaleconfs_6d,3237656
game_scaleconfs_7a,19884909
game_scaleconfs_7b,11873086
game_scaleconfs_7c,2195627
game_scaleconfs_7d,6091123
game_scaleconfs_8a,243813714
game_scaleconfs_8b,17348234
game_scaleconfs_8c,8437889
game_scaleconfs_8d,133539403
game_scaleconfs_9a,1344320405
game_scaleconfs_9b,19089173
game_scaleconfs_9c,7582653
game_scaleconfs_9d,207958891
