50,8991517
51,1519923001
52,2566054
53,6586647
54,14998889
55,9889905
56,4665786
57,96000758
58,8628376
59,524581
60,52824237
61,1135986
62,88488402
63,8065008
64,1343361
65,2723681
66,57976378
67,3015835
68,389100
69,373868
70,3497661
71,25153939
72,74457
73,7660511
74,459589
75,15473599
76,1201449
77,7320498
78,6647877
79,703446
80,949037
81,3411701
82,214155
83,1023931
84,2746023
85,119262
86,1614933
87,75399
88,212947
89,2461590
90,1559890
91,676914
92,291445
93,491662
94,4863327
95,2177530
96,1430675
97,308322
98,446318
99,20306
