2.0,3258418
2.25,3882941
2.5,1664378
2.75,1686219
3.0,2449441
3.25,518552
3.5,1737923
3.75,1191066
4.0,1016765
4.25,2898780
4.5,2043714
4.75,695672
5.0,1209631
5.25,850790
5.5,2206910
5.75,3098205
6.0,2692335
6.25,1387245
6.5,492061
6.75,2089240
7.0,1536968
7.25,1206975
7.5,1185762
7.75,1490256
8.0,4162072
8.25,2033141
8.5,2011455
8.75,2991366
9.0,921848
9.25,1948832
9.5,3939665
9.75,3552001
10.0,1490848
10.25,1212432
10.5,525402
10.75,2566581
11.0,1104146
11.25,889719
11.5,1027237
11.75,1348293
12.0,827223
12.25,630874
12.5,2271923
12.75,1166266
13.0,1996657
13.25,4203315
13.5,1258266
13.75,1530374
14.0,315723
14.25,1606094
14.5,8342462
14.75,1659940
15.0,1553522
15.25,500135
15.5,1062274
15.75,1276518
