gameBC75,12950759
gameBC76,9695584
gameBC77,18587501
gameBC78,7376388
gameBC79,76545511
gameBC80,7186265
gameBC81,8787739
gameBC82,13826550
gameBC83,5813488
gameBC84,181619878
gameBC85,7204514
gameBC86,28859708
gameBC87,4899006
gameBC88,120597596
gameBC89,1855229
gameBC90,60887256
gameBC91,12118054
gameBC92,8711644
gameBC93,7055162
gameBC94,3102592
gameBC95,7755871
gameBC96,11588478
gameBC97,8662145
gameBC98,13606744
gameBC99,4725300
gameFC75,8443185
gameFC76,5594051
gameFC77,5833359
gameFC78,3552923
gameFC79,17215124
gameFC80,4501928
gameFC81,3395048
gameFC82,5567389
gameFC83,2690082
gameFC84,60778795
gameFC85,2865977
gameFC86,5470918
gameFC87,2022805
gameFC88,23432419
gameFC89,1183847
gameFC90,20647902
gameFC91,6340004
gameFC92,2266867
gameFC93,4853463
gameFC94,1549964
gameFC95,1573031
gameFC96,4816663
gameFC97,4603176
gameFC98,12612394
gameFC99,2631998
gameFF75,12944711
gameFF76,4555223
gameFF77,4902803
gameFF78,9566603
gameFF79,14310087
gameFF80,4346007
gameFF81,3355343
gameFF82,4914112
gameFF83,3559711
gameFF84,30228122
gameFF85,3438613
gameFF86,3143760
gameFF87,1941805
gameFF88,13762428
gameFF89,1094591
gameFF90,19368956
gameFF91,6691774
gameFF92,1981046
gameFF93,4729374
gameFF94,1510633
gameFF95,1765474
gameFF96,5468104
gameFF97,5041866
gameFF98,9639462
gameFF99,2673177
