1,74585164
10,75674161
11,157104539
12,199009
13,649081439
14,607780
15,303141
16,29598864
17,106240483
18,61187
19,261157
2,33649743
20,100353093
21,1858219141
22,388337444
23,32861022
24,220743
25,27940302
26,379518379
27,623826918
28,261746940
29,191331094
3,395500
30,90218
31,6835185
32,295736576
33,302362
34,354229575
35,171278148
36,29582377
37,46180107
38,30581
39,339254
4,568005
40,675424926
41,85624275
42,145901916
43,61168692
44,119985404
45,17955309
46,21201931
47,16845795
48,81154
49,523363
5,189665694
6,30005679
7,346256
8,17621449
9,408577
