
50,67108770
51,4616596950
52,4198206
53,18409513
54,89020933
55,109695779
56,165624400
57,64146092
58,66994092
59,28165294
60,13456211
61,67888845
62,58128289
63,272156430
64,12426591
65,252684493
66,20384839
67,67510055
68,17059441
69,10630526
70,462138
71,17257678
72,357390
73,8919211
74,5878633
75,477381
76,107519546
77,26964075
78,131848542
79,21577519
80,7582190
81,25396187
82,3490513
83,38346212
84,33729355
85,870044
86,26258033
87,1817754
88,1481202
89,24920607
90,86082645
91,3124603
92,6006327
93,8680698
94,80273048
95,2226007
96,17177633
97,2947895
98,11496382
99,72971
