50,83231657
51,5355602943
52,5841091
53,17084820
54,607622463
55,61075358
56,2960425992
57,269670750
58,45614454
59,103775449
60,243453148
61,43534464
62,203540111
63,379860776
64,64623533
65,2218174903
66,127835631
67,50307383
68,393019678
69,149095660
70,6791767
71,208194886
72,1145461
73,32490495
74,101182028
75,89629102
76,2724960633
77,477600571
78,2183987393
79,3768572928
80,11623382
81,1000816820
82,3833710
83,135307691
84,390067715
85,37017376
86,36261188
87,47830800
88,15901201
89,278860057
90,372285706
91,267916613
92,23178462
93,884909
94,8396192
95,3844648
96,2561341
97,2464243
98,170379470
99,29968
