gameBC75,12902371
gameBC76,15140991
gameBC77,18717939
gameBC78,11013356
gameBC79,77898600
gameBC80,9891766
gameBC81,9094700
gameBC82,14099915
gameBC83,7211647
gameBC84,183074633
gameBC85,7353104
gameBC86,29286211
gameBC87,4941745
gameBC88,121480495
gameBC89,2922741
gameBC90,63375097
gameBC91,12290787
gameBC92,10663925
gameBC93,12072567
gameBC94,2519906
gameBC95,7509088
gameBC96,11690614
gameBC97,8799267
gameBC98,15079385
gameBC99,7514165
gameFC75,11582399
gameFC76,5557129
gameFC77,5882631
gameFC78,3561820
gameFC79,18407353
gameFC80,4503930
gameFC81,3715213
gameFC82,5772085
gameFC83,5680150
gameFC84,61428437
gameFC85,3011144
gameFC86,11129041
gameFC87,2040680
gameFC88,23852764
gameFC89,3053057
gameFC90,20924669
gameFC91,6294277
gameFC92,3608108
gameFC93,5046793
gameFC94,1609743
gameFC95,1899699
gameFC96,6603682
gameFC97,4909781
gameFC98,10970918
gameFC99,2646825
gameFF75,13179941
gameFF76,5045615
gameFF77,6336736
gameFF78,9772348
gameFF79,14215647
gameFF80,4898211
gameFF81,9771256
gameFF82,8075173
gameFF83,3630777
gameFF84,34836531
gameFF85,3598688
gameFF86,4393503
gameFF87,1743596
gameFF88,15101981
gameFF89,1528683
gameFF90,22885089
gameFF91,6176384
gameFF92,1976313
gameFF93,8196764
gameFF94,1971804
gameFF95,4259683
gameFF96,8133055
gameFF97,4606805
gameFF98,9784656
gameFF99,5056011
