75,12429163
75,35812991
75,43558063
76,19939048
76,27014061
76,7009830
77,1076886
77,11267082
77,2196073022
78,107994854
78,44266650
78,73497531
79,17488957
79,22233181687
79,45171472
80,498895
80,7830664
80,820580
81,1032711
81,271692867
81,3454883
82,1071624026
82,618111
82,7587814
83,2150437
83,3100140
83,60294670
84,13126034303
84,26370072606
84,3652819939
85,303293351
85,3565127
85,492338
86,1325389916
86,4315561
86,924200
87,208906
87,2283749
87,343330116
88,33579322758
88,39231847
88,52009152
89,227770
89,493271
89,9660728
90,13009351329
90,1332649
90,38726892
91,1409215
91,307125961
91,5756349
92,1065428
92,542712
92,76306882
93,1301380
93,1535109
93,21666715
94,117479
94,5638633
94,7713631
95,1014387
95,207979102
95,466705
96,363974039
96,4859004
96,5851124
97,191276935
97,2771066
97,5453930
98,4119885
98,42050393
98,6767962
99,4143319
99,430480
99,554674
