50,46080898
51,2992042268
52,3151228
53,9583558
54,325711561
55,33458447
56,1539005235
57,143532033
58,21824657
59,54624111
60,122370786
61,23554931
62,109501093
63,203673008
64,35808988
65,1165840461
66,71074647
67,27291058
68,212068661
69,80825415
70,3859968
71,114442028
72,649724
73,18543163
74,55220584
75,48855116
76,1419192729
77,253275833
78,1142785118
79,1962348341
80,6247378
81,524071394
82,2152315
83,71008270
84,206907479
85,20351748
86,18925971
87,26118424
88,8694553
89,143203366
90,192609233
91,143369050
92,11604601
93,505494
94,4989098
95,2184870
96,1447915
97,1369827
98,86552119
99,21770
