2.0,798992
2.25,2494454
2.5,483175
2.75,740626
3.0,2077046
3.25,274311
3.5,421767
3.75,870524
4.0,260408
4.25,720370
4.5,1196638
4.75,330133
5.0,3168872
5.25,449824
5.5,1352182
5.75,1725661
6.0,63530040
6.25,248895
6.5,3852187
6.75,3642727
7.0,10454824
7.25,250003
7.5,1462712
7.75,275768
8.0,4069187
8.25,1050522
8.5,1035266
8.75,5397000
9.0,382111
9.25,3839694
9.5,1096205
9.75,19257683
10.0,264334
10.25,37339740
10.5,121370
10.75,9524515
11.0,2748464
11.25,196986
11.5,153325
11.75,202950
12.0,1377195
12.25,211730
12.5,431508
12.75,187851
13.0,5656340
13.25,444761634
13.5,6973845
13.75,16897137
14.0,147741
14.25,479535
14.5,4164560
14.75,249741
15.0,364773
15.25,7931287
15.5,4174871
15.75,1291211
