gameBC75: 73734811
gameBC76: 28641868
gameBC77: 3754799599
gameBC78: 123479098
gameBC79: 29096679104
gameBC80: 33534004
gameBC81: 459505780
gameBC82: 2065343313
gameBC83: 172782392
gameBC84: 31559535147
gameBC85: 859952952
gameBC86: 3885281168
gameBC87: 1055404786
gameBC88: 34179411694
gameBC89: 56631884
gameBC90: 84285964489
gameBC91: 1855988683
gameBC92: 188596517
gameBC93: 31280134
gameBC94: 13421360
gameBC95: 369221645
gameBC96: 1124808958
gameBC97: 948932646
gameBC98: 89644036
gameBC99: 15072768
gameFC75: 40864312
gameFC76: 24043390
gameFC77: 2125279617
gameFC78: 74185740
gameFC79: 10548586273
gameFC80: 21252070
gameFC81: 230552061
gameFC82: 891771734
gameFC83: 77268964
gameFC84: 15161231952
gameFC85: 413975688
gameFC86: 804467899
gameFC87: 360230714
gameFC88: 6193263862
gameFC89: 29984868
gameFC90: 28914631371
gameFC91: 694845580
gameFC92: 71502263
gameFC93: 15436450
gameFC94: 6294129
gameFC95: 91693459
gameFC96: 323904371
gameFC97: 296481792
gameFC98: 36927466
gameFC99: 9060785
gameFF75: 24103130
gameFF76: 11218956
gameFF77: 245581084
gameFF78: 79381620
gameFF79: 729210486
gameFF80: 12009477
gameFF81: 80603635
gameFF82: 221422120
gameFF83: 39769917
gameFF84: 3906571470
gameFF85: 115230275
gameFF86: 158678762
gameFF87: 47751048
gameFF88: 760612730
gameFF89: 12159277
gameFF90: 1171349070
gameFF91: 235925567
gameFF92: 34046692
gameFF93: 8460347
gameFF94: 131598
gameFF95: 3280932
gameFF96: 82014619
gameFF97: 39518362
gameFF98: 11305339
gameFF99: 9764942
