gameBC75: 18541370
gameBC76: 18296847
gameBC77: 476011340
gameBC78: 7939144
gameBC79: 2959308729
gameBC80: 7872336
gameBC81: 55342337
gameBC82: 273237373
gameBC83: 20358435
gameBC84: 6615501783
gameBC85: 48054967
gameBC86: 519476449
gameBC87: 36730716
gameBC88: 2886350328
gameBC89: 6518033
gameBC90: 1710519280
gameBC91: 88979346
gameBC92: 35958600
gameBC93: 9854976
gameBC94: 2611188
gameBC95: 24157741
gameBC96: 31650372
gameBC97: 23723060
gameBC98: 11150034
gameBC99: 2903731
gameFC75: 8590814
gameFC76: 6154989
gameFC77: 85029403
gameFC78: 4249487
gameFC79: 454203139
gameFC80: 3515840
gameFC81: 10555987
gameFC82: 35004740
gameFC83: 5569050
gameFC84: 1557613182
gameFC85: 8732898
gameFC86: 35374897
gameFC87: 9563621
gameFC88: 264682693
gameFC89: 1904499
gameFC90: 214847173
gameFC91: 12082922
gameFC92: 3388263
gameFC93: 2774365
gameFC94: 523700
gameFC95: 1534780
gameFC96: 4988797
gameFC97: 4497413
gameFC98: 4880229
gameFC99: 642964
gameFF75: 6942651
gameFF76: 2467790
gameFF77: 3948197
gameFF78: 5674459
gameFF79: 8810585
gameFF80: 2776076
gameFF81: 3996077
gameFF82: 4821725
gameFF83: 3773631
gameFF84: 14074491
gameFF85: 2593924
gameFF86: 861131
gameFF87: 797176
gameFF88: 4577257
gameFF89: 1197462
gameFF90: 3340015
gameFF91: 5222941
gameFF92: 1084720
gameFF93: 2707787
gameFF94: 339749
gameFF95: 453768
gameFF96: 2956694
gameFF97: 2951662
gameFF98: 4460949
gameFF99: 652745
