game_scaleconfs_10a: 3968228
game_scaleconfs_10b: 16948431
game_scaleconfs_10c: 1864118
game_scaleconfs_10d: 15662477
game_scaleconfs_11a: 13343244
game_scaleconfs_11b: 9390556
game_scaleconfs_11c: 5059270
game_scaleconfs_11d: 5823042
game_scaleconfs_12a: 18187711
game_scaleconfs_12b: 16342897
game_scaleconfs_12c: 21504800
game_scaleconfs_12d: 10785761
game_scaleconfs_13a: 35854223
game_scaleconfs_13b: 48255687
game_scaleconfs_13c: 37936213
game_scaleconfs_13d: 34426066
game_scaleconfs_14a: 27098822
game_scaleconfs_14b: 80789609
game_scaleconfs_14c: 108803807
game_scaleconfs_14d: 54611687
game_scaleconfs_15a: 107030578
game_scaleconfs_15b: 45125520
game_scaleconfs_15c: 111968127
game_scaleconfs_15d: 124825594
game_scaleconfs_2a: 3689382
game_scaleconfs_2b: 3421375
game_scaleconfs_2c: 1321109
game_scaleconfs_2d: 2183160
game_scaleconfs_3a: 4987218
game_scaleconfs_3b: 983535
game_scaleconfs_3c: 1607078
game_scaleconfs_3d: 1423996
game_scaleconfs_4a: 1740855
game_scaleconfs_4b: 9460022
game_scaleconfs_4c: 9151982
game_scaleconfs_4d: 1586286
game_scaleconfs_5a: 4564488
game_scaleconfs_5b: 2189078
game_scaleconfs_5c: 6413069
game_scaleconfs_5d: 6948876
game_scaleconfs_6a: 3662662
game_scaleconfs_6b: 1214467
game_scaleconfs_6c: 6181864
game_scaleconfs_6d: 6432064
game_scaleconfs_7a: 1070284
game_scaleconfs_7b: 1480217
game_scaleconfs_7c: 2620133
game_scaleconfs_7d: 2205924
game_scaleconfs_8a: 5118212
game_scaleconfs_8b: 3582384
game_scaleconfs_8c: 4342961
game_scaleconfs_8d: 8397231
game_scaleconfs_9a: 7123557
game_scaleconfs_9b: 4121446
game_scaleconfs_9c: 6071836
game_scaleconfs_9d: 7492039
