1,51294935,1595.00,3494,382
2,67004159,2329.00,3004,382
3,227317782,7095.00,9156,382
4,530462022,3795.62,6236,382
5,182283705,5149.69,7096,382
6,130074368,6975.88,9224,202
7,244127171,3149.00,5285,382
8,0,-nan,3902,1
9,173340146,4970.25,5418,382
