1,39578290
10,66900149
11,10178009
12,39851
13,632719674
14,398550
15,81164
16,5865517
17,26747270
18,29312
19,188067
2,29559395
20,80691846
21,1844199316
22,350964816
23,17324895
24,56658
25,12686409
26,357875394
27,568240637
28,112286736
29,19684076
3,342435
30,25158
31,5613077
32,154441441
33,233286
34,319178455
35,159287250
36,9252461
37,12343882
38,8354
39,223890
4,417619
40,553035531
41,58661957
42,93111149
43,9805642
44,11504494
45,16768245
46,2942886
47,10831091
48,23986
49,303646
5,185680737
6,11491198
7,256569
8,11317759
9,241021
100,361210
50,4253749
51,310441
52,16775
53,20865804
54,9293169
55,3097575
56,2605661
57,11743965
58,299194
59,225811865
60,51156072
61,18612966
62,1041392
63,8496213
64,139606991
65,30874774
66,3912743
67,2740094
68,1515558623
69,2990394
70,8242755
71,8125873
72,32708193
73,353579993
74,605601
75,368641456
76,3506770
77,7775151
78,50534904
79,87598
80,54551078
81,18069524
82,3675495582
83,235553112
84,8112194
85,6795673
86,21986051
87,4882898
88,587985094
89,4492654553
90,9026472
91,22885191
92,96218
93,7870122
94,16350280
95,7778646885
96,2039870533
97,10200250330
98,5180637
99,1303972
