1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
1.0000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
.5000
1.0000
1.0000
.5000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
