2.0,845191
2.25,767179
2.5,539750
2.75,572876
3.0,1332794
3.25,708959
3.5,1291144
3.75,843332
4.0,1614021
4.25,3231037
4.5,2814344
4.75,1333007
5.0,3510366
5.25,2605022
5.5,5960058
5.75,6280421
6.0,12824149
6.25,6878454
6.5,8105308
6.75,7782662
7.0,10466472
7.25,13976853
7.5,13401955
7.75,15546727
8.0,47294253
8.25,26072257
8.5,38181981
8.75,51229874
9.0,58960801
9.25,77765224
9.5,91086372
9.75,106955251
10.0,105642766
10.25,149697167
10.5,59093611
10.75,161967224
11.0,260206377
11.25,188520127
11.5,148423159
11.75,211188823
12.0,329366103
12.25,326420360
12.5,617843715
12.75,377525177
13.0,1062828274
13.25,1193730158
13.5,879727791
13.75,1365846105
14.0,1337705727
14.25,2004668309
14.5,1998261304
14.75,1701711136
15.0,3586237182
15.25,2993832268
15.5,3772955950
15.75,3938494334
