game_scaleconfs_10a: 565,483328
game_scaleconfs_10b: 658,393216
game_scaleconfs_10c: 540,361152
game_scaleconfs_10d: 354,307200
game_scaleconfs_11a: 850,760320
game_scaleconfs_11b: 3431,1312294
game_scaleconfs_11c: 1255,1785664
game_scaleconfs_11d: 773,1255424
game_scaleconfs_12a: 2428,4284672
game_scaleconfs_12b: 1036,2886656
game_scaleconfs_12c: 753,2470144
game_scaleconfs_12d: 933,2671616
game_scaleconfs_13a: 376,2346496
game_scaleconfs_13b: 7460,11275594
game_scaleconfs_13c: 1396,5208064
game_scaleconfs_13d: 1331,7845888
game_scaleconfs_14a: 994,10199808
game_scaleconfs_14b: 1532,15149440
game_scaleconfs_14c: 4128,27004096
game_scaleconfs_14d: 863,10462208
game_scaleconfs_15a: 522,12937728
game_scaleconfs_15b: 2326,29134848
game_scaleconfs_15c: 1299,16292992
game_scaleconfs_15d: 258,6127616
game_scaleconfs_2a: 595,1776
game_scaleconfs_2b: 1429,3020
game_scaleconfs_2c: 1455,3857
game_scaleconfs_2d: 696,2126
game_scaleconfs_3a: 1274,7544
game_scaleconfs_3b: 915,5444
game_scaleconfs_3c: 404,2049
game_scaleconfs_3d: 645,3249
game_scaleconfs_4a: 3313,19851
game_scaleconfs_4b: 836,11840
game_scaleconfs_4c: 663,7780
game_scaleconfs_4d: 1266,13051
game_scaleconfs_5a: 1363,32048
game_scaleconfs_5b: 1580,18556
game_scaleconfs_5c: 864,10571
game_scaleconfs_5d: 1435,19521
game_scaleconfs_6a: 1211,43832
game_scaleconfs_6b: 570,26620
game_scaleconfs_6c: 994,39710
game_scaleconfs_6d: 374,13888
game_scaleconfs_7a: 1398,103040
game_scaleconfs_7b: 1208,97424
game_scaleconfs_7c: 1461,133984
game_scaleconfs_7d: 1682,118942
game_scaleconfs_8a: 281,51504
game_scaleconfs_8b: 1091,203360
game_scaleconfs_8c: 1297,210864
game_scaleconfs_8d: 966,153584
game_scaleconfs_9a: 279,102144
game_scaleconfs_9b: 1880,482496
game_scaleconfs_9c: 962,289664
game_scaleconfs_9d: 1861,231844
