game_scaleconfs_10a: 52665862
game_scaleconfs_10b: 746287387
game_scaleconfs_10c: 1180706666
game_scaleconfs_10d: 26982621
game_scaleconfs_11a: 1806470970
game_scaleconfs_11b: 2819798255
game_scaleconfs_11c: 581409079
game_scaleconfs_11d: 1618308341
game_scaleconfs_12a: 540777050633
game_scaleconfs_12b: 5565376659
game_scaleconfs_12c: 1570817268
game_scaleconfs_12d: 45143928081
game_scaleconfs_13a: 451567380
game_scaleconfs_13b: 302196836955
game_scaleconfs_13c: 603428777
game_scaleconfs_13d: 203316526862
game_scaleconfs_14a: 32543627836
game_scaleconfs_14b: 18905842216
game_scaleconfs_14c: 767915244607
game_scaleconfs_14d: 37435413728
game_scaleconfs_15a: 2452132875
game_scaleconfs_15b: 197771111143
game_scaleconfs_15c: 194965532179
game_scaleconfs_15d: 52877118305
game_scaleconfs_2a: 599858
game_scaleconfs_2b: 98644760
game_scaleconfs_2c: 33646251
game_scaleconfs_2d: 14213949
game_scaleconfs_3a: 18174123
game_scaleconfs_3b: 50145806
game_scaleconfs_3c: 4227228
game_scaleconfs_3d: 5395833
game_scaleconfs_4a: 562348861
game_scaleconfs_4b: 1249244
game_scaleconfs_4c: 15306296
game_scaleconfs_4d: 6726037
game_scaleconfs_5a: 193526461
game_scaleconfs_5b: 370871322
game_scaleconfs_5c: 5333036
game_scaleconfs_5d: 36266288
game_scaleconfs_6a: 1091470015
game_scaleconfs_6b: 22035333
game_scaleconfs_6c: 13542840
game_scaleconfs_6d: 15650216
game_scaleconfs_7a: 667043427
game_scaleconfs_7b: 1094740390
game_scaleconfs_7c: 19081928976
game_scaleconfs_7d: 305728942
game_scaleconfs_8a: 13632355
game_scaleconfs_8b: 46381145
game_scaleconfs_8c: 7338830779
game_scaleconfs_8d: 452083405
game_scaleconfs_9a: 11461246
game_scaleconfs_9b: 17245882399
game_scaleconfs_9c: 373976372
game_scaleconfs_9d: 550004139
