gameC1: 102739156
gameC10: 73555045
gameC11: 9539325
gameC12: 58363
gameC13: 902337584
gameC14: 810357
gameC15: 126578
gameC16: 14017646
gameC17: 52883173
gameC18: 98504
gameC19: 705735
gameC2: 34757075
gameC20: 126140462
gameC21: 4638123419
gameC22: 757159170
gameC23: 44266944
gameC24: 92152
gameC25: 35743625
gameC26: 447588421
gameC27: 1975317353
gameC28: 758791678
gameC29: 31788265
gameC3: 20984833
gameC30: 38234
gameC31: 5076179
gameC32: 344435119
gameC33: 14608999
gameC34: 355858950
gameC35: 177590408
gameC36: 11783983
gameC37: 14531012
gameC38: 48203
gameC39: 411393
gameC4: 781382
gameC40: 3455239567
gameC41: 146755839
gameC42: 579353916
gameC43: 17532214
gameC44: 18212190
gameC45: 18459518
gameC46: 3644325
gameC47: 12693184
gameC48: 140092
gameC49: 4356742
gameC5: 212067632
gameC6: 28637692
gameC7: 987182
gameC8: 37587695
gameC9: 433634
