gameBC50: 13808627
gameBC51: 5326973496
gameBC52: 1276611
gameBC53: 1648240
gameBC54: 12136227
gameBC55: 6576087
gameBC56: 944411779
gameBC57: 191884138
gameBC58: 5840379
gameBC59: 10144003
gameBC60: 410714964
gameBC61: 1146390
gameBC62: 205434014
gameBC63: 267867202
gameBC64: 77285434
gameBC65: 223400633
gameBC66: 106379365
gameBC67: 13235959
gameBC68: 32293533
gameBC69: 35856809
gameBC70: 342402
gameBC71: 20189885
gameBC72: 587294
gameBC73: 6687538
gameBC74: 209573048
gameBC75: 24833401
gameBC76: 154408502
gameBC77: 301337573
gameBC78: 1173799697
gameBC79: 220204762
gameBC80: 1111430
gameBC81: 414742317
gameBC82: 2324309
gameBC83: 10075222
gameBC84: 415978428
gameBC85: 15497647
gameBC86: 8184581
gameBC87: 4216409
gameBC88: 4532044
gameBC89: 793009891
gameBC90: 448992638
gameBC91: 381016753
gameBC92: 77706188
gameBC93: 131040994
gameBC94: 402395126
gameBC95: 3293137131
gameBC96: 1060421164
gameBC97: 80576536
gameBC98: 23666594
gameBC99: 130765
