game_scaleconfs_10a: 111413323
game_scaleconfs_10b: 204146485
game_scaleconfs_10c: 70700705
game_scaleconfs_10d: 172443803
game_scaleconfs_11a: 275345863
game_scaleconfs_11b: 200683825
game_scaleconfs_11c: 165298495
game_scaleconfs_11d: 209274758
game_scaleconfs_12a: 455170030
game_scaleconfs_12b: 424579885
game_scaleconfs_12c: 607293038
game_scaleconfs_12d: 393213983
game_scaleconfs_13a: 1078964982
game_scaleconfs_13b: 1465614719
game_scaleconfs_13c: 1164132895
game_scaleconfs_13d: 1395515596
game_scaleconfs_14a: 1335127250
game_scaleconfs_14b: 2688424037
game_scaleconfs_14c: 2579355192
game_scaleconfs_14d: 1676690015
game_scaleconfs_15a: 3554935682
game_scaleconfs_15b: 3114162656
game_scaleconfs_15c: 4206287570
game_scaleconfs_15d: 4734442745
game_scaleconfs_2a: 841086
game_scaleconfs_2b: 791320
game_scaleconfs_2c: 623848
game_scaleconfs_2d: 769794
game_scaleconfs_3a: 1808527
game_scaleconfs_3b: 892445
game_scaleconfs_3c: 1293938
game_scaleconfs_3d: 826425
game_scaleconfs_4a: 1674386
game_scaleconfs_4b: 3284326
game_scaleconfs_4c: 3885199
game_scaleconfs_4d: 1625107
game_scaleconfs_5a: 4527848
game_scaleconfs_5b: 3054954
game_scaleconfs_5c: 5927811
game_scaleconfs_5d: 6175106
game_scaleconfs_6a: 13511231
game_scaleconfs_6b: 6949784
game_scaleconfs_6c: 63122389
game_scaleconfs_6d: 8121232
game_scaleconfs_7a: 12018118
game_scaleconfs_7b: 14618416
game_scaleconfs_7c: 17464151
game_scaleconfs_7d: 15553098
game_scaleconfs_8a: 51773148
game_scaleconfs_8b: 28982550
game_scaleconfs_8c: 38732504
game_scaleconfs_8d: 65366995
game_scaleconfs_9a: 85090645
game_scaleconfs_9b: 77471894
game_scaleconfs_9c: 88786522
game_scaleconfs_9d: 105368084
