gameBC75: 8983034
gameBC76: 5879493
gameBC77: 116333886
gameBC78: 180549922
gameBC79: 6409116056
gameBC80: 7971471
gameBC81: 107146665
gameBC82: 19426544
gameBC83: 151710262
gameBC84: 19074148639
gameBC85: 57224476
gameBC86: 978884610
gameBC87: 48355068
gameBC88: 50445151536
gameBC89: 5125266
gameBC90: 696265072
gameBC91: 259693147
gameBC92: 41295605
gameBC93: 11909692
gameBC94: 5885148
gameBC95: 216594292
gameBC96: 887239709
gameBC97: 447145212
gameBC98: 131066349
gameBC99: 3444213
gameFC75: 17537222
gameFC76: 2111215
gameFC77: 129213570
gameFC78: 46246452
gameFC79: 15220510844
gameFC80: 3092750
gameFC81: 72165379
gameFC82: 43103843
gameFC83: 61605059
gameFC84: 25614046575
gameFC85: 52043655
gameFC86: 337586799
gameFC87: 33923131
gameFC88: 66812939182
gameFC89: 2577006
gameFC90: 769899436
gameFC91: 290827328
gameFC92: 62058147
gameFC93: 6105216
gameFC94: 5944172
gameFC95: 135788465
gameFC96: 1373776759
gameFC97: 1306383575
gameFC98: 138604584
gameFC99: 10325197
gameFF75: 14972409
gameFF76: 2415609
gameFF77: 199245251
gameFF78: 152875393
gameFF79: 13044473639
gameFF80: 3873283
gameFF81: 91616406
gameFF82: 44265671
gameFF83: 100581711
gameFF84: 4387764823
gameFF85: 47752900
gameFF86: 734228563
gameFF87: 45507193
gameFF88: 55449507477
gameFF89: 2802281
gameFF90: 803977094
gameFF91: 277617703
gameFF92: 56339557
gameFF93: 11219661
gameFF94: 1165513
gameFF95: 271675683
gameFF96: 1300267824
gameFF97: 411310427
gameFF98: 243466649
gameFF99: 6494348
