gameBC50: 111346273
gameBC51: 44453967769
gameBC52: 4409515
gameBC53: 5638037
gameBC54: 1759572678
gameBC55: 50149995
gameBC56: 35267086654
gameBC57: 57538308
gameBC58: 46036234
gameBC59: 53041218
gameBC60: 1851733989
gameBC61: 20306687
gameBC62: 703083463
gameBC63: 704816574
gameBC64: 59298958
gameBC65: 12462604744
gameBC66: 94258970
gameBC67: 37675519
gameBC68: 390392150
gameBC69: 87091564
gameBC70: 328983
gameBC71: 276134489
gameBC72: 995875
gameBC73: 11494600
gameBC74: 116744566
gameBC75: 9793241
gameBC76: 11415551245
gameBC77: 701935280
gameBC78: 6766060083
gameBC79: 3105456649
gameBC80: 6160388
gameBC81: 1077788514
gameBC82: 2794468
gameBC83: 26253653
gameBC84: 1267755726
gameBC85: 5109520
gameBC86: 25285325
gameBC87: 13386119
gameBC88: 4500199
gameBC89: 590467314
gameBC90: 3554658709
gameBC91: 78652304
gameBC92: 314443899
gameBC93: 73404957
gameBC94: 223066670
gameBC95: 97672553
gameBC96: 281227646
gameBC97: 20636626
gameBC98: 10945459
gameBC99: 30585
gameFC50: 217678988
gameFC51: 97287924030
gameFC52: 4914324
gameFC53: 11229955
gameFC54: 4706657865
gameFC55: 57291926
gameFC56: 16012045271
gameFC57: 223021287
gameFC58: 30125974
gameFC59: 23504300
gameFC60: 1349424361
gameFC61: 45368403
gameFC62: 352516356
gameFC63: 600277825
gameFC64: 25001133
gameFC65: 5511361016
gameFC66: 34523290
gameFC67: 34980541
gameFC68: 88556743
gameFC69: 67044357
gameFC70: 425824
gameFC71: 247485792
gameFC72: 766410
gameFC73: 8581145
gameFC74: 19114678
gameFC75: 1338391
gameFC76: 902631605
gameFC77: 88920642
gameFC78: 2315463012
gameFC79: 1462209652
gameFC80: 3228567
gameFC81: 249355687
gameFC82: 1191980
gameFC83: 10675873
gameFC84: 163990952
gameFC85: 6400925
gameFC86: 14614937
gameFC87: 2502405
gameFC88: 713055
gameFC89: 81431295
gameFC90: 1314475153
gameFC91: 7523529
gameFC92: 58598754
gameFC93: 4167074
gameFC94: 47800459
gameFC95: 4701144
gameFC96: 16921119
gameFC97: 1732259
gameFC98: 5625306
gameFC99: 27791
gameFF50: 30269643
gameFF51: 2303366507
gameFF52: 1855278
gameFF53: 8578863
gameFF54: 41409373
gameFF55: 32867124
gameFF56: 46782560
gameFF57: 41942431
gameFF58: 30623517
gameFF59: 6156634
gameFF60: 6338323
gameFF61: 47723336
gameFF62: 31516001
gameFF63: 85598509
gameFF64: 2798393
gameFF65: 121456304
gameFF66: 11426050
gameFF67: 20828229
gameFF68: 8056555
gameFF69: 4873625
gameFF70: 214322
gameFF71: 8024109
gameFF72: 168506
gameFF73: 3720408
gameFF74: 2554252
gameFF75: 311323
gameFF76: 51388408
gameFF77: 7716906
gameFF78: 36554621
gameFF79: 9468055
gameFF80: 3493319
gameFF81: 11917435
gameFF82: 1754309
gameFF83: 9584444
gameFF84: 9484611
gameFF85: 467356
gameFF86: 6924206
gameFF87: 679358
gameFF88: 399278
gameFF89: 5571278
gameFF90: 20486278
gameFF91: 834274
gameFF92: 2715820
gameFF93: 2246017
gameFF94: 36057312
gameFF95: 982500
gameFF96: 7822437
gameFF97: 1285209
gameFF98: 5156273
gameFF99: 32869
