gameFF50: 46130621
gameFF51: 2991064086
gameFF52: 3241214
gameFF53: 9675393
gameFF54: 328195159
gameFF55: 33684925
gameFF56: 1551045683
gameFF57: 143752790
gameFF58: 21992928
gameFF59: 55221710
gameFF60: 123767395
gameFF61: 23933826
gameFF62: 109571945
gameFF63: 203896694
gameFF64: 36127617
gameFF65: 1177205110
gameFF66: 71118118
gameFF67: 27511967
gameFF68: 213836294
gameFF69: 81558388
gameFF70: 3887429
gameFF71: 115283173
gameFF72: 653738
gameFF73: 18382315
gameFF74: 55433275
gameFF75: 49237501
gameFF76: 1430688615
gameFF77: 255280377
gameFF78: 1152045504
gameFF79: 1977286705
gameFF80: 6332170
gameFF81: 525921429
gameFF82: 2103737
gameFF83: 71386953
gameFF84: 207412100
gameFF85: 20286285
gameFF86: 18976850
gameFF87: 26036366
gameFF88: 8663915
gameFF89: 143474069
gameFF90: 193131580
gameFF91: 143783440
gameFF92: 11542669
gameFF93: 515340
gameFF94: 4877126
gameFF95: 2164516
gameFF96: 1475446
gameFF97: 1341182
gameFF98: 86844691
gameFF99: 20187
