gameFC50: 23038136
gameFC51: 15556323538
gameFC52: 45609925
gameFC53: 59875406
gameFC54: 29862070
gameFC55: 15956075
gameFC56: 302633994
gameFC57: 160495306
gameFC58: 13004463
gameFC59: 4098817984
gameFC60: 261404048
gameFC61: 49967054
gameFC62: 79896881
gameFC63: 221364780
gameFC64: 54467667
gameFC65: 11522613
gameFC66: 812374782
gameFC67: 85485847
gameFC68: 12299226
gameFC69: 77441592
gameFC70: 27910395
gameFC71: 401155219
gameFC72: 529419215
gameFC73: 275381521
gameFC74: 1644369095
gameFC75: 23058249
gameFC76: 13649377
gameFC77: 34805279
gameFC78: 104429200
gameFC79: 25576521
gameFC80: 137393602
gameFC81: 429167
gameFC82: 193200190
gameFC83: 1735489
gameFC84: 4286975
gameFC85: 180412370
gameFC86: 15560047
gameFC87: 77112792
gameFC88: 1846773
gameFC89: 3413679
gameFC90: 1623563
gameFC91: 2976481
gameFC92: 30659054
gameFC93: 4627774
gameFC94: 2888758
gameFC95: 1579286
gameFC96: 1905885
gameFC97: 2584782
gameFC98: 2187920
gameFC99: 1908720
