gameFF50: 9018887
gameFF51: 1523362457
gameFF52: 2562760
gameFF53: 6587165
gameFF54: 14876860
gameFF55: 9903866
gameFF56: 4660675
gameFF57: 96080210
gameFF58: 8569419
gameFF59: 534212
gameFF60: 52722595
gameFF61: 1132779
gameFF62: 88117407
gameFF63: 8078743
gameFF64: 1370403
gameFF65: 2787750
gameFF66: 57445895
gameFF67: 3053301
gameFF68: 384612
gameFF69: 376439
gameFF70: 3533979
gameFF71: 25211715
gameFF72: 76533
gameFF73: 7696058
gameFF74: 464487
gameFF75: 15709783
gameFF76: 1285309
gameFF77: 5801185
gameFF78: 6765665
gameFF79: 722754
gameFF80: 953798
gameFF81: 3425409
gameFF82: 217681
gameFF83: 1021352
gameFF84: 2749428
gameFF85: 121502
gameFF86: 1616307
gameFF87: 78561
gameFF88: 224175
gameFF89: 2505440
gameFF90: 1621967
gameFF91: 683825
gameFF92: 294685
gameFF93: 503414
gameFF94: 4977672
gameFF95: 2243018
gameFF96: 1475905
gameFF97: 312385
gameFF98: 458330
gameFF99: 20862
