gameBC50: 273792074
gameBC51: 13646451841
gameBC52: 7257980
gameBC53: 11243911
gameBC54: 1055519768
gameBC55: 106227548
gameBC56: 6484581680
gameBC57: 81664210
gameBC58: 63750863
gameBC59: 109994729
gameBC60: 1603233246
gameBC61: 62352276
gameBC62: 898041632
gameBC63: 798875525
gameBC64: 110706520
gameBC65: 6624857714
gameBC66: 128211484
gameBC67: 76392448
gameBC68: 381266139
gameBC69: 149083001
gameBC70: 1317290
gameBC71: 200448827
gameBC72: 1191567
gameBC73: 23675776
gameBC74: 133065840
gameBC75: 8497955
gameBC76: 5812819166
gameBC77: 418636531
gameBC78: 3857542835
gameBC79: 2842369859
gameBC80: 13008812
gameBC81: 823914959
gameBC82: 3907810
gameBC83: 114703845
gameBC84: 1032435205
gameBC85: 7073889
gameBC86: 35204818
gameBC87: 33873518
gameBC88: 7400586
gameBC89: 606091825
gameBC90: 4348115576
gameBC91: 113765880
gameBC92: 783015408
gameBC93: 226238564
gameBC94: 529478261
gameBC95: 178521841
gameBC96: 841505137
gameBC97: 123269255
gameBC98: 66753929
gameBC99: 234607
