gameC1: 189752294
gameC10: 29612272
gameC11: 1326087973
gameC12: 798447
gameC13: 143255453
gameC14: 10717539
gameC15: 3046073
gameC16: 117614444
gameC17: 1782450611
gameC18: 1009290
gameC19: 4861484
gameC2: 44725792
gameC20: 202731307
gameC21: 27728249
gameC22: 1431702218
gameC23: 36835525
gameC24: 1995417
gameC25: 122626175
gameC26: 116016089
gameC27: 1040656144
gameC28: 12909617101
gameC29: 4841926036
gameC3: 1740127
gameC30: 2040526
gameC31: 8274437
gameC32: 3369498640
gameC33: 1654878
gameC34: 1182131062
gameC35: 147138959
gameC36: 196471313
gameC37: 257337418
gameC38: 268610
gameC39: 6211764
gameC4: 9329744
gameC40: 1234426088
gameC41: 52552071
gameC42: 1536017301
gameC43: 335339459
gameC44: 651982575
gameC45: 16392417
gameC46: 100307023
gameC47: 39549413
gameC48: 1099758
gameC49: 21324980
gameC5: 25102663
gameC6: 23117578
gameC7: 10446432
gameC8: 55305945
gameC9: 11020591
gameF100: 975775
gameF50: 620361
gameF51: 3320753
gameF52: 751972
gameF53: 117119546
gameF54: 134617142
gameF55: 4230189
gameF56: 20743459
gameF57: 115692255
gameF58: 43347436
gameF59: 853163134
gameF60: 18175478218
gameF61: 1598129819
gameF62: 82206902
gameF63: 373256523
gameF64: 600844235
gameF65: 187556213
gameF66: 22614408
gameF67: 28827924
gameF68: 17359051
gameF69: 23427053
gameF70: 60517075
gameF71: 274988771
gameF72: 1679409175
gameF73: 11452568458
gameF74: 470583
gameF75: 70928044
gameF76: 33856443
gameF77: 1361611467
gameF78: 861571939
gameF79: 466039
gameF80: 591431503
gameF81: 2127968092
gameF82: 30024653517
gameF83: 316695794
gameF84: 318986082
gameF85: 3781992
gameF86: 8301998
gameF87: 46137674
gameF88: 7653397233
gameF89: 1431732513
gameF90: 53717113
gameF91: 625112545
gameF92: 1712115
gameF93: 2659663887
gameF94: 1303959720
gameF95: 35585854149
gameF96: 257830714
gameF97: 242045669112
gameF98: 4061035660
gameF99: 449252
