game_scaleconfs_10a: 2931391
game_scaleconfs_10b: 921315
game_scaleconfs_10c: 30896645
game_scaleconfs_10d: 9971362
game_scaleconfs_11a: 5824670
game_scaleconfs_11b: 13625010
game_scaleconfs_11c: 4563396
game_scaleconfs_11d: 4372100
game_scaleconfs_12a: 72988968
game_scaleconfs_12b: 119394599
game_scaleconfs_12c: 5036475
game_scaleconfs_12d: 57955616
game_scaleconfs_2a: 662027
game_scaleconfs_2b: 483247
game_scaleconfs_2c: 3530961
game_scaleconfs_2d: 403787
game_scaleconfs_3a: 15604797
game_scaleconfs_3b: 1074867
game_scaleconfs_3c: 20500760
game_scaleconfs_3d: 1065020
game_scaleconfs_4a: 3099227
game_scaleconfs_4b: 398175
game_scaleconfs_4c: 202542
game_scaleconfs_4d: 2518719
game_scaleconfs_5a: 2717198
game_scaleconfs_5b: 20852954
game_scaleconfs_5c: 983106
game_scaleconfs_5d: 119520604
game_scaleconfs_6a: 905417
game_scaleconfs_6b: 3770241
game_scaleconfs_6c: 2905331
game_scaleconfs_6d: 969755
game_scaleconfs_7a: 4445748
game_scaleconfs_7b: 1142607
game_scaleconfs_7c: 412884
game_scaleconfs_7d: 961577
game_scaleconfs_8a: 11141805
game_scaleconfs_8b: 834919
game_scaleconfs_8c: 817344
game_scaleconfs_8d: 7585632
game_scaleconfs_9a: 19487186
game_scaleconfs_9b: 1396491
game_scaleconfs_9c: 572237
game_scaleconfs_9d: 3887704
