gameBC50: 132021157
gameBC51: 38845561463
gameBC52: 3276376
gameBC53: 6825309
gameBC54: 1792450705
gameBC55: 77522421
gameBC56: 15689825990
gameBC57: 57049405
gameBC58: 45981337
gameBC59: 69735921
gameBC60: 1668572348
gameBC61: 44427574
gameBC62: 839471905
gameBC63: 704368702
gameBC64: 59404315
gameBC65: 13004347618
gameBC66: 95554262
gameBC67: 55123488
gameBC68: 384668654
gameBC69: 87202018
gameBC70: 332170
gameBC71: 278714502
gameBC72: 994597
gameBC73: 14938285
gameBC74: 74911809
gameBC75: 9660759
gameBC76: 11418509168
gameBC77: 417293073
gameBC78: 6800056585
gameBC79: 5847893523
gameBC80: 6118582
gameBC81: 1094466786
gameBC82: 3106497
gameBC83: 48675375
gameBC84: 1245313072
gameBC85: 3326524
gameBC86: 25619201
gameBC87: 18101662
gameBC88: 4513763
gameBC89: 600091018
gameBC90: 6240676773
gameBC91: 79692355
gameBC92: 803554576
gameBC93: 74260499
gameBC94: 221595178
gameBC95: 97567480
gameBC96: 427652206
gameBC97: 14600167
gameBC98: 16129163
gameBC99: 30357
gameFC50: 200211111
gameFC51: 88379007524
gameFC52: 4408812
gameFC53: 10845335
gameFC54: 3588257919
gameFC55: 84130627
gameFC56: 18277124700
gameFC57: 106257596
gameFC58: 49314822
gameFC59: 65373404
gameFC60: 1030176754
gameFC61: 46077368
gameFC62: 366178615
gameFC63: 602661844
gameFC64: 24765573
gameFC65: 10738002318
gameFC66: 29965229
gameFC67: 35021563
gameFC68: 89201741
gameFC69: 33746397
gameFC70: 933563
gameFC71: 251088258
gameFC72: 1048286
gameFC73: 8152980
gameFC74: 27813337
gameFC75: 1327232
gameFC76: 3792022531
gameFC77: 91580778
gameFC78: 2350423767
gameFC79: 1417226750
gameFC80: 3327091
gameFC81: 247360443
gameFC82: 1157234
gameFC83: 19217334
gameFC84: 272081891
gameFC85: 4648847
gameFC86: 14648367
gameFC87: 2586886
gameFC88: 1170774
gameFC89: 80799133
gameFC90: 1258171683
gameFC91: 7824664
gameFC92: 55166765
gameFC93: 8422755
gameFC94: 46971290
gameFC95: 4584648
gameFC96: 16413448
gameFC97: 3065197
gameFC98: 5640348
gameFC99: 32740
gameFF50: 30164506
gameFF51: 2007460538
gameFF52: 1835883
gameFF53: 8641615
gameFF54: 41410909
gameFF55: 52290633
gameFF56: 77639416
gameFF57: 30605062
gameFF58: 30568881
gameFF59: 14019337
gameFF60: 6378093
gameFF61: 31519800
gameFF62: 28901267
gameFF63: 127205905
gameFF64: 6393677
gameFF65: 121878374
gameFF66: 10552926
gameFF67: 32619885
gameFF68: 8257963
gameFF69: 4939168
gameFF70: 214085
gameFF71: 7818823
gameFF72: 168327
gameFF73: 4477876
gameFF74: 2588193
gameFF75: 232009
gameFF76: 50971199
gameFF77: 12511698
gameFF78: 62984078
gameFF79: 9477031
gameFF80: 3483837
gameFF81: 11818669
gameFF82: 1748908
gameFF83: 17333254
gameFF84: 15738917
gameFF85: 448821
gameFF86: 11532439
gameFF87: 687974
gameFF88: 672863
gameFF89: 10255422
gameFF90: 38844654
gameFF91: 1389601
gameFF92: 2718769
gameFF93: 3871798
gameFF94: 36069218
gameFF95: 989489
gameFF96: 7813807
gameFF97: 1293909
gameFF98: 5156641
gameFF99: 31092
